"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"87","crg:105328897","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105328897","proteasome subunit beta type-3"
"88","crg:105328999","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105328999","V-type proton ATPase subunit B"
"89","crg:105329338","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105329338","ribosome-binding protein 1 isoform X1"
"90","crg:105329817","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105329817","inorganic pyrophosphatase"
"91","crg:105329912","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105329912","60S acidic ribosomal protein P1"
"92","crg:105330108","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105330108","putative aminopeptidase W07G4.4"
"93","crg:105330153","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105330153","THO complex subunit 2"
"94","crg:105330603","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105330603","cytochrome c oxidase subunit NDUFA4"
"95","crg:105330688","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105330688","26S proteasome non-ATPase regulatory subunit 1"
"96","crg:105330845","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105330845","hexokinase-2 isoform X1"
"97","crg:105330868","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105330868","pyruvate kinase PKM"
"98","crg:105330886","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105330886","partner of Y14 and mago"
"99","crg:105330935","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105330935","U1 small nuclear ribonucleoprotein C isoform X1"
"100","crg:105331061","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105331061","regulator of nonsense transcripts 1"
"101","crg:105331281","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105331281","NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial"
"102","crg:105331297","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105331297","cleavage stimulation factor subunit 2 isoform X1"
"103","crg:105331507","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105331507","protein BUD31 homolog"
"104","crg:105331521","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105331521","glucosidase 2 subunit beta isoform X1"
"105","crg:105331625","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105331625","probable glutathione S-transferase 8"
"106","crg:105331663","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105331663","39S ribosomal protein L22, mitochondrial"
"107","crg:105331916","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105331916","serine--pyruvate aminotransferase"
"108","crg:105332067","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105332067","ATP synthase subunit alpha, mitochondrial"
"109","crg:105332140","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105332140","nucleolar protein 58"
"110","crg:105332191","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105332191","40S ribosomal protein S2"
"111","crg:105332234","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105332234","asparagine--tRNA ligase, cytoplasmic"
"112","crg:105332292","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105332292","cytochrome c1, heme protein, mitochondrial"
"113","crg:105332358","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105332358","prolactin regulatory element-binding protein"
"114","crg:105332665","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105332665","cytochrome b-c1 complex subunit 2, mitochondrial"
"115","crg:105332983","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105332983","26S proteasome non-ATPase regulatory subunit 6"
"116","crg:105333050","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105333050","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"117","crg:105333262","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105333262","RNA polymerase II subunit A C-terminal domain phosphatase SSU72"
"118","crg:105333395","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105333395","V-type proton ATPase subunit E"
"119","crg:105333576","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105333576","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10"
"120","crg:105333577","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105333577","60S ribosomal protein L3"
"121","crg:105333774","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105333774","translocation protein SEC63 homolog isoform X1"
"122","crg:105333774","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105333774","translocation protein SEC63 homolog isoform X1"
"123","crg:105333956","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105333956","39S ribosomal protein L18, mitochondrial"
"124","crg:105334252","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105334252","H/ACA ribonucleoprotein complex subunit DKC1"
"125","crg:105334510","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105334510","heat shock protein 68"
"126","crg:105334510","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105334510","heat shock protein 68"
"127","crg:105334527","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105334527","cell division cycle 5-like protein"
"128","crg:105334865","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105334865","endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase isoform X1"
"129","crg:105335180","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105335180","transaldolase isoform X1"
"130","crg:105335696","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105335696","nucleolar GTP-binding protein 2"
"131","crg:105335778","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105335778","ubiquitin-conjugating enzyme E2 D2B"
"132","crg:105335780","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105335780","splicing factor U2AF 50 kDa subunit"
"133","crg:105335782","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105335782","40S ribosomal protein SA"
"134","crg:105336016","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105336016","serine--tRNA ligase, cytoplasmic isoform X1"
"135","crg:105336028","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105336028","alanine--tRNA ligase, cytoplasmic"
"136","crg:105336187","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105336187","probable ATP-dependent RNA helicase DDX23"
"137","crg:105336377","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105336377","signal recognition particle subunit SRP72"
"138","crg:105336470","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105336470","alcohol dehydrogenase class-3 isoform X1"
"139","crg:105336480","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105336480","60S ribosomal protein L10"
"140","crg:105336607","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105336607","tyrosine--tRNA ligase, cytoplasmic"
"141","crg:105336674","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105336674","39S ribosomal protein L15, mitochondrial"
"142","crg:105336690","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105336690","valine--tRNA ligase"
"143","crg:105336766","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105336766","probable methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial"
"144","crg:105336770","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105336770","V-type proton ATPase subunit D"
"145","crg:105337089","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105337089","succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"146","crg:105337089","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105337089","succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"147","crg:105337089","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105337089","succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"148","crg:105337161","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105337161","serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform isoform X1"
"149","crg:105337188","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105337188","U4/U6.U5 tri-snRNP-associated protein 2 isoform X1"
"150","crg:105337535","crg00480","Glutathione metabolism","105323273/105343940/105318614/105343391/105342304/105320554/105331625/105320049/105327160/105344580/105330108/105318451/105346569/105345880/105343939/105337535/105320326/105348744",18,"105337535","glutathione S-transferase 3"
"151","crg:105337540","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105337540","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"
"152","crg:105337940","crg03015","mRNA surveillance pathway","105323966/105326211/105330886/105337161/105348755/105347084/105337940/105326545/105320707/105321705/105333262/105331297/105325000/105331061/105321021/105342117/105324454/105322560",18,"105337940","protein mago nashi homolog 2"
"153","crg:105337940","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105337940","protein mago nashi homolog 2"
"154","crg:105338126","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105338126","fructose-bisphosphate aldolase isoform X2"
"155","crg:105338413","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105338413","26S proteasome non-ATPase regulatory subunit 12"
"156","crg:105338434","crg00970","Aminoacyl-tRNA biosynthesis","105341635/105336607/105332234/105336028/105338434/105336016/105348611/105343358/105327141/105328734/105318483/105336690",12,"105338434","leucine--tRNA ligase, cytoplasmic"
"157","crg:105338616","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105338616","glycine cleavage system H protein"
"158","crg:105338621","crg03008","Ribosome biogenesis in eukaryotes","105320849/105347334/105328638/105348739/105332140/105345062/105344975/105348805/105323847/105345478/105348015/105347537/105327414/105338621/105340884/105335696/105334252/105343450",18,"105338621","probable oligoribonuclease"
"159","crg:105338629","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105338629","S-formylglutathione hydrolase"
"160","crg:105338659","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105338659","putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"161","crg:105338659","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105338659","putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"162","crg:105338659","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105338659","putative succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
"163","crg:105338772","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105338772","pre-mRNA-splicing factor 38A"
"164","crg:105338798","crg01200","Carbon metabolism","105319941/105330845/105338798/105336470/105337089/105343391/105322330/105335180/105343888/105331916/105338629/105338126/105338616/105341248/105336766/105340512/105328773/105347662/105338659/105345932/105330868",21,"105338798","aconitate hydratase, mitochondrial"
"165","crg:105338798","crg00020","Citrate cycle (TCA cycle)","105319941/105338798/105337089/105343391/105322330/105343888/105326107/105341248/105328773/105338659/105345932",11,"105338798","aconitate hydratase, mitochondrial"
"166","crg:105338952","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105338952","28S ribosomal protein S14, mitochondrial"
"167","crg:105339029","crg03010","Ribosome","105332191/105318789/105341101/105318712/105327405/105323167/105321862/105333577/105323603/105335782/105336480/105318128/105320386/105339029/105331663/105336674/105323810/105329912/105317316/105333956/105345316/105318421/105338952/105325785/105347208",25,"105339029","39S ribosomal protein L24, mitochondrial"
"168","crg:105339057","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105339057","eukaryotic translation initiation factor 2 subunit 1"
"169","crg:105339081","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105339081","transformer-2 protein homolog alpha isoform X2"
"170","crg:105339285","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105339285","V-type proton ATPase subunit e 2"
"171","crg:105339474","crg03040","Spliceosome","105337188/105348755/105326740/105322958/105334527/105335780/105339081/105337940/105347185/105348805/105320915/105321607/105321821/105334510/105339474/105319620/105322652/105330153/105343163/105345480/105331507/105340745/105346162/105320956/105320107/105343416/105318287/105326999/105317098/105322560/105322216/105338772/105341528/105347083/105328352/105348485/105325235/105336187/105330935/105323611",40,"105339474","pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16"
"172","crg:105339979","crg03050","Proteasome","105327391/105341348/105346293/105338413/105328897/105348466/105322442/105339979/105326796/105326861/105318105/105332983/105330688/105318528/105341026/105324879/105346718",17,"105339979","26S proteasome non-ATPase regulatory subunit 2"
"173","crg:105340141","crg00190","Oxidative phosphorylation","105340141/105332665/105333395/105346116/105329817/105337089/105341417/105319312/105333576/105343349/105332292/105332067/105342980/105331281/105326432/105339285/105318076/105344651/105345808/105318424/105330603/105341248/105321030/105318401/105328999/105318218/105318342/105347858/105345750/105336770/105347217/105338659/109618245/105321566/105324755/105319696",36,"105340141","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5"
"174","crg:105340191","crg03060","Protein export","105346081/105340191/105336377/105340370/105333774/105341192/105345940/105347779",8,"105340191","signal peptidase complex subunit 1"
"175","crg:105340370","crg04141","Protein processing in endoplasmic reticulum","105329338/105334865/105335778/105326153/105341095/105332358/105341091/105346081/105328588/105346120/105333050/105318855/105340370/105334510/105339057/105344405/105345989/105345701/105325178/105340656/105331521/105337540/105326385/105333774/105325010/105322320/105346349/105342515/105328488/105327783",30,"105340370","78 kDa glucose-regulated protein precursor"
